MURATA/GRM033R61A225KE47D	C75	20.06599998474121	18.54199981689453	90	MURATA/GRM033R61A225KE47D
MURATA/GRM033R61A105ME44D	C62	21.234399795532227	18.288000106811523	360	MURATA/GRM033R61A105ME44D
MURATA/GRM033R61A105ME44D	C63	14.325599670410156	23.571199417114258	270	MURATA/GRM033R61A105ME44D
MURATA/GRM033R61A105ME44D	C64	15.138400077819824	23.571199417114258	270	MURATA/GRM033R61A105ME44D
MURATA/GRM033R61A105ME44D	C65	18.288000106811523	16.256000518798828	180	MURATA/GRM033R61A105ME44D
MURATA/GRM033R61A105ME44D	C77	10.464799880981445	16.052799224853516	90	MURATA/GRM033R61A105ME44D
MURATA/GRM033R61A105ME44D	C78	11.379199981689453	16.052799224853516	90	MURATA/GRM033R61A105ME44D
MURATA/GRM033R61A105ME44D	C90	-11.480799674987793	27.22879981994629	90	MURATA/GRM033R61A105ME44D
MURATA/GRM033R61A105ME44D	C91	-10.05840015411377	25.399999618530273	360	MURATA/GRM033R61A105ME44D
MURATA/GRM033R61A105ME44D	C93	20.5231990814209	22.047199249267578	360	MURATA/GRM033R61A105ME44D
MURATA/GRM033R61A105ME44D	C79	14.528800010681152	16.967199325561523	360	MURATA/GRM033R61A105ME44D
